Sexo,Edad,Grupo etario,Municipio,Región,Colonia/Localidad,Migrante,Fecha de desaparición,Día de la semana,Horario,Estatus,Fecha de localización,Días sin localizar,Rango desaparición,Reincidencia,Número de reincidencia,Desaparición múltiple,Persona con quién desapareció,Hipótesis,Fuente,Sistematizó,,
Mujer,14,12 a 17,"Juaréz, Chiapas ",Norte,Colonia Nuevo Volcán Chichonal,No,9/2/2024,Viernes,No especificada,Localizada,13/3/2024,-33,De 1 a 2 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,10/2/2024,Sábado,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,17,12 a 17,"Tapachula, Chiapas ",Soconusco,No especificado,No,11/2/2024,Domingo,No especificada,Localizada,24/5/2024,-103,De 3 a 4 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,16,12 a 17,"Tapachula, Chiapas ",Soconusco,No especificado,No,11/2/2024,Domingo,No especificada,Localizada,24/5/2024,-103,De 3 a 4 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Tapachula, Chiapas ",Soconusco,Col. Democracia,No,11/2/2024,Domingo,No especificada,Localizada,2/13/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Altamirano, Chiapas ",Selva Lacandona,Barrio Candelaria,No,15/2/2024,Jueves,No especificada,Localizada,3/3/2024,-17,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,13,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Fraccionamiento FOVISSTE II Jardín Corona,No,15/2/2024,Jueves,No especificada,Localizada,18/2/2024,-3,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,5,0 a 5,"San Cristóbal de Las Casas, Chiapas ",Altos,Fraccionamiento Santa María ,No,16/2/2024,Viernes,No especificada,Localizada,18/3/2024,-31,De 1 a 2 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,4,0 a 5,"San Cristóbal de Las Casas, Chiapas ",Altos,Fraccionamiento Santa María ,No,16/2/2024,Viernes,No especificada,Localizada,18/3/2024,-31,De 1 a 2 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,11,6 a 11,"Socoltenango, Chiapas ",De los llanos,No especificado,No,16/2/2024,Viernes,No especificada,Localizada,18/2/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Mapastepec, Chiapas ",Istmo-Costa,Barrio Olímpico,No,16/2/2024,Viernes,No especificada,Localizada,12/1/2025,-331,De 10 a 12 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,13,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,17/2/2024,Sábado,No especificada,Localizada,22/2/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,17,12 a 17,"Arriaga, Chiapas ",Istmo-Costa,Col. Buenos Aires,No,19/2/2024,Lunes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,17,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. Emiliano Zapata,No,19/2/2024,Lunes,No especificada,Localizada,26/2/2024,-7,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Acapetahua, Chiapas ",Soconusco,Barrio El Hular ,No,21/2/2024,Miércoles,No especificada,Localizada,26/2/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,6,6 a 11,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. Capulines Dos,No,21/2/2024,Miércoles,No especificada,Localizada,5/3/2024,-13,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,21/2/2024,Miércoles,No especificada,Localizada,22/2/2024,-1,Un día,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,3,0 a 5,"Venustiano Carranza, Chiapas ",De los llanos,Barrio Señor del Pozo,No,23/2/2024,Viernes,No especificada,Localizada,17/4/2024,-54,De 1 a 2 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Berriozábal, Chiapas",Metropolitana,Colonia Las Maravillas,No,23/2/2024,Viernes,No especificada,Localizada,8/3/2024,-14,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,12,12 a 17,"Reforma, Chiapas ",Norte,Colonia Nueva Creación,No,24/2/2024,Sábado,No especificada,Localizada,3/3/2024,-8,De 1 a 2 semanas,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Reforma, Chiapas ",Norte,Colonia Nueva Creación,No,24/2/2024,Sábado,No especificada,Localizada,3/3/2024,-8,De 1 a 2 semanas,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Comitán de Domínguez, Chiapas ",Meseta Comiteca,Barrio La Pila,No,24/2/2024,Sábado,No especificada,Localizada,13/6/2024,-110,De 3 a 4 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Acacoyagua, Chiapas ",Soconusco,Ranchería Jalapa,No,24/2/2024,Sábado,No especificada,Localizada,8/3/2024,-13,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,3,0 a 5,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. Industrial,No,25/2/2024,Domingo,No especificada,Localizada,16/3/2024,-20,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,6,6 a 11,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. El Rastro,No,25/2/2024,Domingo,No especificada,Localizada,8/3/2024,-12,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,5,0 a 5,"Tapalapa, Chiapas ",De los Bosques,Localidad Ribera El Porvenir,No,26/2/2024,Lunes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,9 meses,0 a 5,"Villa Corzo, Chiapas ",Frailesca,Colonia Revolución Mexicana,No,27/2/2024,Martes,No especificada,Localizada,2/29/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Frontera Comalapa, Chiapas ",Sierra Mariscal,Barrio Benito Juárez,No,27/2/2024,Martes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Terán,No,27/2/2024,Martes,No especificada,Localizada,2/3/2024,-4,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,16,12 a 17,"Chiapa de Corzo, Chiapas",Metropolitana,Col. Salvador Urbina,No,2/28/2024,Miércoles,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas,,,
Hombre,15,12 a 17,"Chenalhó, Chiapas ",Altos,No especificado,No,29/2/2024,Jueves,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,6,6 a 11,"Catazajá, Chiapas ",Maya,No especificado,No,2/3/2024,Sábado,No especificada,Localizada,8/3/2024,-6,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. Gabriel Gutiérrez Zepeda,No,4/3/2024,Lunes,No especificada,Localizada,9/3/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Unión Juárez, Chiapas ",Soconusco,Ejido La Trinitaria,No,4/3/2024,Lunes,No especificada,Localizada,9/4/2024,-36,De 1 a 2 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Tapachula, Chiapas ",Soconusco,Fraccionamiento Las Palmas,No,4/3/2024,Lunes,No especificada,Localizada,21/3/2024,-17,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,11,6 a 11,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Las Granjas,No,4/3/2024,Lunes,No especificada,Localizada,17/5/2024,-74,De 2 a 3 meses,No,No aplica,Si,Primo/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,6,6 a 11,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Las Granjas,No,4/3/2024,Lunes,No especificada,Localizada,17/5/2024,-74,De 2 a 3 meses,No,No aplica,Si,Primo/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,12,12 a 17,"Comitán de Domínguez, Chiapas ",Meseta Comiteca,Fraccionamiento Las Flores,No,5/3/2024,Martes,No especificada,Localizada,17/7/2024,-134,De 4 a 6 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,16,12 a 17,"Copainalá, Chiapas ",Mezcalapa,No especificado,No,5/3/2024,Martes,No especificada,Localizada,9/3/2024,-4,De 4 a 6 días,Si,Primera Ocasión,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,14,12 a 17,"Comitán de Domínguez, Chiapas ",Meseta Comiteca,Fraccionamiento Las Flores,No,6/3/2024,Miércoles,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,1,0 a 5,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Municipal Los Laguitos,No,6/3/2024,Miércoles,No especificada,Localizada,1/4/2024,-26,De 3 a 4 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,12,12 a 17,"San Cristóbal de Las Casas, Chiapas ",Altos,Prudencio Moscozo ,No,6/3/2024,Miércoles,No especificada,Localizada,14/4/2024,-39,De 1 a 2 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Chilón, Chiapas ",Tulijá,Barrio San Sebastián Bachajón,No,6/3/2024,Miércoles,No especificada,Localizada,21/5/2024,-76,De 2 a 3 meses,No,No aplica,No,No aplica,Violencia familiar,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Chiapa de Corzo, Chiapas ",Metropolitana,Barrio Benito Juárez,No,8/3/2024,Viernes,No especificada,Localizada,13/3/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,7,6 a 11,"Reforma, Chiapas ",Norte,Col. Benito Juárez,No,3/10/2024,Domingo,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,REDIAS,,
Mujer,7,6 a 11,"Reforma, Chiapas ",Norte,Col. Benito Juárez,No,3/10/2024,Domingo,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,REDIAS,,
Mujer,17,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,10/3/2024,Domingo,No especificada,Localizada,12/3/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,17,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,10/3/2024,Domingo,No especificada,Localizada,12/3/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,12,12 a 17,"Palenque, Chiapas ",Maya,Barrio San Juan,No,10/3/2024,Domingo,No especificada,Localizada,18/3/2024,-8,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Palenque, Chiapas ",Maya,Barrio San Juan,No,11/3/2024,Lunes,No especificada,Localizada,5/4/2024,-25,De 3 a 4 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Benemerito de Las Americas, Chiapas ",Maya,Ejido Roberto Barrios,No,12/3/2024,Martes,No especificada,Localizada,25/3/2024,-13,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,10,6 a 11,"Villaflores, Chiapas ",Frailesca,Ranchería Miguel Hidalgo,No,13/3/2024,Miércoles,No especificada,Localizada,6/6/2024,-85,De 2 a 3 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,7,6 a 11,"Villaflores, Chiapas ",Frailesca,Ranchería Miguel Hidalgo,No,13/3/2024,Miércoles,No especificada,Localizada,6/6/2024,-85,De 2 a 3 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,16,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. 6 de junio,No,13/3/2024,Miércoles,No especificada,Localizada,21/3/2024,-8,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,1,0 a 5,"Berriozábal, Chiapas",Metropolitana,Fraccionamiento Buena Vista,No,14/3/2024,Jueves,No especificada,Localizada,29/3/2024,-15,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,6,6 a 11,"Villa Comaltitán, Chiapas ",Soconusco,Barrio 1ro de Mayo,No,15/3/2024,Viernes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,3,0 a 5,"Villa Comaltitán, Chiapas ",Soconusco,Barrio 1ro de Mayo,No,15/3/2024,Viernes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,1,0 a 5,"Comitán de Domínguez, Chiapas ",Meseta Comiteca,Ranchería Nueva Esperanza,No,17/3/2024,Domingo,No especificada,Localizada,24/3/2024,-7,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,15,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Las Granjas,No,19/3/2024,Martes,No especificada,Localizada,24/3/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,10,6 a 11,"San Cristóbal de Las Casas, Chiapas ",Altos,Anexo Altos María Auxiliadora,No,19/3/2024,Martes,No especificada,Localizada,20/3/2024,-1,Un día,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Palenque, Chiapas ",Maya,Colonia Pakal-Na,No,19/3/2024,Martes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Cacahoatán, Chiapas ",Soconusco,Col. Centro,No,22/3/2024,Viernes,No especificada,Localizada,27/3/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,17,12 a 17,"Palenque, Chiapas ",Maya,Colonia Pakal-Na,No,23/3/2024,Sábado,No especificada,Localizada,26/3/2024,-3,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Motozintla, Chiapas ",Sierra Mariscal,Barrio San Lucas,No,23/3/2024,Sábado,No especificada,Localizada,26/3/2024,-3,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Ostuacán, Chiapas ",Norte,Ranchería Catedral Abajo Primera Sección,No,23/3/2024,Sábado,No especificada,Localizada,30/5/2024,-68,De 2 a 3 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,4,0 a 5,"Ocosingo, Chiapas ",Selva Lacandona,Barrio Emiliano Zapata,No,23/3/2024,Sábado,No especificada,Localizada,28/3/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,17,12 a 17,"Chiapa de Corzo, Chiapas ",Metropolitana,Col. Ángel Albino Corzo,No,23/3/2024,Sábado,No especificada,Localizada,8/4/2024,-16,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,1,0 a 5,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Los Manguitos,No,24/3/2024,Domingo,No especificada,Localizada,31/3/2024,-7,De 1 a 2 semanas,No,No aplica,Si,Compañero/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,16,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Colonia Los Manguitos,No,24/3/2024,Domingo,No especificada,Localizada,31/3/2024,-7,De 1 a 2 semanas,No,No aplica,Si,Compañero/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"San Cristóbal de Las Casas, Chiapas ",Altos,Barrio de María Auxiliadora ,No,24/3/2024,Domingo,No especificada,Localizada,26/3/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"San Cristóbal de Las Casas, Chiapas ",Altos,Barrio de María Auxiliadora ,No,24/3/2024,Domingo,No especificada,Localizada,26/3/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,1,0 a 5,"Las Rosas, Chiapas ",Meseta Comiteca,Barrio La Esmeralda,No,25/3/2024,Lunes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Hombre,7,6 a 11,"Las Rosas, Chiapas ",Meseta Comiteca,Barrio La Esmeralda,No,25/3/2024,Lunes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,REDIAS,,
Hombre,10,6 a 11,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. Dr Romero Rincón,No,25/3/2024,Lunes,11:30 AM,Localizada,25/3/2024,0.00,Mismo día,No,No aplica,No,No aplica,Sin datos,Comisión Estatal de Busqueda de Personas,José Encinos Melel Xojobal/REDIAS,,
Mujer,16,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,Col. 27 de febrero,No,25/3/2024,Lunes,No especificada,Localizada,28/3/2024,-3,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Unión Juárez, Chiapas ",Soconusco,Ejido Santo Domingo,No,26/3/2024,Martes,No especificada,Localizada,15/1/2025,-295,De 10 a 12 meses,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,14,12 a 17,"Unión Juárez, Chiapas ",Soconusco,Ejido Santo Domingo,No,26/3/2024,Martes,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,Si,Hermano/a,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,13,12 a 17,"Chiapa de Corzo, Chiapas ",Metropolitana,Colonia Plan Chiapas,No,26/3/2024,Martes,No especificada,Localizada,28/3/2024,-2,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,13,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,28/3/2024,Jueves,No especificada,Localizada,8/4/2024,-11,De 1 a 2 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,17,12 a 17,"Tapachula, Chiapas ",Soconusco,Ejido Toluca,No,29/3/2024,Viernes,No especificada,Localizada,24/5/2024,-56,De 1 a 2 meses,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,29/3/2024,Viernes,No especificada,Localizada,3/4/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,15,12 a 17,"Tuxtla Gutiérrez, Chiapas ",Metropolitana,No especificado,No,29/3/2024,Viernes,No especificada,Localizada,1/4/2024,-3,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Comisión Estatal de Busqueda de Personas,REDIAS,,
Mujer,15,12 a 17,"Reforma, Chiapas ",Norte,No especificado,No,31/3/2024,Domingo,No especificada,Localizada,3/4/2024,-3,De 2 a 3 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,José Encinos Melel Xojobal/REDIAS,,
Mujer,16,12 a 17,"Huehuetán, Chiapas ",Sierra Mariscal,Barrio Esquipulas,No,4/2/2024,Martes,No especificada,Localizada,6/20/2024,-79,De 2 a 3 meses,No,No aplica,No,No aplica,Violencia familiar,Alerta Amber Chiapas ,REDIAS,,
Mujer,14,12 a 17,"Tapachula, Chiapas ",Soconusco,Ejido Raymundo Enrique,No,4/4/2024,Jueves,No especificada,Localizada,21/4/2024,-17,De 2 a 3 semanas,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,REDIAS,,
Mujer,14,12 a 17,"Tapachula, Chiapas ",Soconusco,Colonia Montenegro,No,5/4/2024,Viernes,No especificada,Localizada,10/4/2024,-5,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,REDIAS,,
Mujer,11,6 a 11,"Escuintla, Chiapas",Soconusco,Barrio Santo Domingo ,No,6/4/2024,Sábado,No especificada,No localizada,No aplica,No aplica,No aplica,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,REDIAS,,
Mujer,17,12 a 17,"Comitán de Domínguez, Chiapas ",Meseta Comiteca,Localidad Pozo Nuevo,No,6/4/2024,Sábado,No especificada,Localizada,10/4/2024,-4,De 4 a 6 días,No,No aplica,No,No aplica,Sin datos,Alerta Amber Chiapas ,REDIAS,,
